	mc
WMC2489405	45
WMC2489407	41
WMC2489408	44
WMC2489410	49
WMC2489411	81
WMC2489412	37
WMC2489415	72
WMC2489416	47
WMC2489417	53
WMC2489418	96
WMC2489419	46
WMC2489420	59
WMC2489421	49
WMC2489422	37
WMC2489423	40
WMC2489424	1
WMC2489426	97
WMC2489427	54
WMC2489428	41
WMC2489429	82
WMC2489430	58
WMC2489432	49
WMC2489434	41
WMC2489435	53
WMC2489436	85
WMC2489437	63
WMC2489438	54
WMC2489440	58
WMC2489444	41
WMC2489446	40
WMC2489447	59
WMC2489450	63
WMC2489452	44
WMC2489455	61
WMC2489458	47
WMC2489461	53
WMC2489462	67
WMC2489463	40
WMC2489468	48
WMC2489469	68
WMC2489470	64
WMC2489471	56
WMC2489477	40
WMC2489478	53
WMC2489479	41
WMC2489480	55
WMC2489481	86
WMC2489483	61
WMC2489484	62
WMC2489485	40
WMC2489486	78
WMC2489487	44
WMC2489488	54
WMC2489489	51
WMC2489490	106
WMC2489491	52
WMC2489492	40
WMC2489493	64
WMC2489494	55
WMC2489495	37
WMC2489496	67
WMC2489497	40
WMC2489498	67
WMC2489499	52
WMC2489500	51
WMC2489502	58
WMC2489503	41
WMC2489505	54
WMC2489508	55
WMC2489509	57
WMC2489510	65
WMC2489511	63
WMC2489512	72
WMC2489513	81
WMC2489516	43
WMC2489517	51
WMC2489518	40
WMC2489519	67
WMC2489520	52
WMC2489521	50
WMC2489522	43
WMC2489523	55
WMC2489524	66
WMC2489525	96
WMC2489526	40
WMC2489529	37
WMC2489530	39
WMC2489531	81
WMC2489532	47
WMC2489534	52
WMC2489536	70
WMC2489537	63
WMC2489538	37
WMC2489539	39
WMC2489546	63
WMC2489548	40
WMC2489549	56
WMC2489550	43
WMC2489551	84
WMC2489552	43
WMC2489554	39
WMC2489557	79
WMC2489558	121
WMC2489559	83
WMC2489560	39
WMC2489562	56
WMC2489564	83
WMC2489565	92
WMC2489566	44
WMC2489568	58
WMC2489571	46
WMC2489572	47
WMC2489573	41
WMC2489576	48
WMC2489579	72
WMC2489580	67
WMC2489582	43
WMC2489583	91
WMC2489584	44
WMC2489586	84
WMC2489588	37
WMC2489590	40
WMC2489591	43
WMC2489595	41
WMC2489597	48
WMC2489598	49
WMC2489599	81
WMC2489600	55
WMC2489601	99
WMC2489603	54
WMC2489605	53
WMC2489606	37
WMC2489607	104
WMC2489608	82
WMC2489609	62
WMC2489610	48
WMC2489611	45
WMC2489613	53
WMC2489614	93
WMC2489615	91
WMC2489616	100
WMC2489617	42
WMC2489621	61
WMC2489622	54
WMC2489624	55
WMC2489625	39
WMC2489626	38
WMC2489627	41
WMC2489628	43
WMC2489629	48
WMC2489632	44
WMC2489633	16
WMC2489634	30
WMC2489635	34
WMC2489636	36
WMC2489637	28
WMC2489638	8
WMC2489639	20
WMC2489641	25
WMC2489642	29
WMC2489643	30
WMC2489644	6
WMC2489645	6
WMC2489646	14
WMC2489647	33
WMC2489648	8
WMC2489649	7
WMC2489650	18
WMC2489651	16
WMC2489653	18
WMC2489654	16
WMC2489655	10
WMC2489656	35
WMC2489657	29
WMC2489658	35
WMC2489659	16
WMC2489660	20
WMC2489661	16
WMC2489662	11
WMC2489664	33
WMC2489667	8
WMC2489668	17
WMC2489670	35
WMC2489671	6
WMC2489672	8
WMC2489675	13
WMC2489676	13
WMC2489679	11
WMC2489680	19
WMC2489681	6
WMC2489682	35
WMC2489683	10
WMC2489684	22
WMC2489685	8
WMC2489686	7
WMC2489687	6
WMC2489689	15
WMC2489690	12
WMC2489691	23
WMC2489692	27
WMC2489693	30
WMC2489694	35
WMC2489696	36
WMC2489697	30
WMC2489698	18
WMC2489699	24
WMC2489700	10
WMC2489701	8
WMC2489704	25
WMC2489706	8
WMC2489707	30
WMC2489708	33
WMC2489709	10
WMC2489710	10
WMC2489711	9
WMC2489713	25
WMC2489715	11
WMC2489716	10
WMC2489718	9
WMC2489720	15
WMC2489721	10
WMC2489723	14
WMC2489724	11
WMC2489725	27
WMC2489727	29
WMC2489730	20
WMC2489731	10
WMC2489732	29
WMC2489733	22
WMC2489738	32
WMC2489739	20
WMC2489740	29
WMC2489741	9
WMC2489742	31
WMC2489744	15
WMC2489745	17
WMC2489748	15
WMC2489750	35
WMC2489751	31
WMC2489753	33
WMC2489758	8
WMC2489759	3
WMC2489760	11
WMC2489763	18
WMC2489764	8
WMC2489765	15
WMC2489766	6
WMC2489767	35
WMC2489768	11
WMC2489770	8
WMC2489772	10
WMC2489775	28
WMC2489778	17
WMC2489781	25
WMC2489782	7
WMC2489784	10
WMC2489785	21
WMC2489786	9
WMC2489787	32
WMC2489788	12
WMC2489789	9
WMC2489791	8
WMC2489792	13
WMC2489793	22
WMC2489795	29
WMC2489796	8
WMC2489799	30
WMC2489801	29
WMC2489802	31
WMC2489803	33
WMC2489804	6
WMC2489805	11
WMC2489806	8
WMC2489807	19
WMC2489808	10
WMC2489810	8
WMC2489811	26
WMC2489812	10
WMC2489815	33
WMC2489816	10
WMC2489818	16
WMC2489819	35
WMC2489821	11
WMC2489824	30
WMC2489829	34
WMC2489830	6
WMC2489831	8
WMC2489834	31
WMC2489835	23
WMC2489837	14
WMC2489840	15
WMC2489842	31
WMC2489844	22
WMC2489845	12
WMC2489847	22
WMC2489850	8
WMC2489851	16
WMC2489852	13
WMC2489853	12
WMC2489854	25
WMC2489859	10
WMC2489860	10
WMC2489861	23
WMC2489863	32
WMC2489865	14
WMC2489868	10
WMC2489869	35
WMC2489870	10
WMC2489871	36
WMC2489872	33
WMC2489873	30
WMC2489874	9
WMC2489875	10
WMC2489876	17
WMC2489878	35
WMC2489879	13
WMC2489880	30
WMC2489881	10
WMC2489883	12
WMC2489884	17
WMC2489887	17
WMC2489889	32
WMC2489890	18
WMC2489891	8
WMC2489893	8
WMC2489894	31
WMC2489895	22
WMC2489897	9
WMC2489899	16
WMC2489900	15
WMC2489903	8
WMC2489904	15
WMC2489905	23
WMC2489906	16
WMC2489907	33
WMC2489909	9
WMC2489912	15
WMC2489913	15
WMC2489918	23
WMC2489919	33
WMC2489923	8
WMC2489925	13
WMC2489926	31
WMC2489929	20
WMC2489930	10
WMC2489931	10
WMC2489933	23
WMC2489934	25
WMC2489935	33
WMC2489936	10
WMC2489938	20
WMC2489939	10
WMC2489940	22
WMC2489941	15
WMC2489942	17
WMC2489943	29
WMC2489944	6
WMC2489945	20
WMC2489946	13
WMC2489947	15
WMC2489948	10
WMC2489949	33
WMC2489951	24
WMC2489952	23
WMC2489954	13
WMC2489955	18
WMC2489956	23
WMC2489958	19
WMC2489959	21
WMC2489961	21
WMC2489964	22
WMC2489966	30
WMC2489967	10
WMC2489969	30
WMC2489970	15
WMC2489971	35
WMC2489972	30
WMC2489973	25
WMC2489974	10
WMC2489975	10
WMC2489976	19
WMC2489977	9
WMC2489979	30
WMC2489980	11
WMC2489981	9
WMC2489985	12
WMC2489987	22
WMC2489988	16
WMC2489989	15
WMC2489990	11
WMC2489991	10
WMC2489992	30
WMC2489993	6
WMC2489994	34
WMC2489995	35
WMC2489996	22
WMC2489997	8
WMC2489999	8
WMC2490006	14
WMC2490009	8
WMC2490013	8
WMC2490014	22
WMC2490015	8
WMC2490404	121
WMC2490405	91
WMC2490407	121
WMC2490410	91
WMC2490412	117
WMC2490413	105
WMC2490414	110
WMC2490415	75
WMC2490416	42
WMC2490418	56
WMC2490421	113
WMC2490422	97
WMC2490423	88
WMC2490425	69
WMC2490426	119
WMC2490427	121
WMC2490428	85
WMC2490431	51
WMC2490432	98
WMC2490436	111
WMC2490437	115
WMC2490439	81
WMC2490441	76
WMC2490442	84
WMC2490443	99
WMC2490446	70
WMC2490448	1
WMC2490449	57
WMC2490452	65
WMC2490454	92
WMC2490455	121
WMC2490456	80
WMC2490457	55
WMC2490460	79
WMC2490461	108
WMC2490462	76
WMC2490464	88
WMC2490465	108
WMC2490466	106
WMC2490467	68
WMC2490468	74
WMC2490469	121
WMC2490470	100
WMC2490471	75
WMC2490472	121
WMC2490473	91
WMC2490475	105
WMC2490476	95
WMC2490477	70
WMC2490479	121
WMC2490480	118
WMC2490481	69
WMC2490485	93
WMC2490486	65
WMC2490488	43
WMC2490489	122
WMC2490490	78
WMC2490492	83
WMC2490493	108
WMC2490494	68
WMC2490495	87
WMC2490496	70
WMC2490501	118
WMC2490503	113
WMC2490508	97
WMC2490510	110
WMC2490511	53
WMC2490514	118
WMC2490517	122
WMC2490522	116
WMC2490526	93
WMC2490527	33
WMC2490528	90
WMC2490530	32
WMC2490531	81
WMC2490532	94
WMC2490533	70
WMC2490536	71
WMC2490537	94
WMC2490539	112
WMC2490540	72
WMC2490542	70
WMC2490543	114
WMC2490548	63
WMC2490550	83
WMC2490552	118
WMC2490556	87
WMC2490557	70
WMC2490560	103
WMC2490563	78
WMC2490564	84
WMC2490567	52
WMC2490568	51
WMC2490570	78
WMC2490573	75
WMC2490574	66
WMC2490577	5
WMC2490578	87
WMC2490579	113
WMC2490580	106
WMC2490584	80
WMC2490586	59
WMC2490596	33
WMC2490604	67
WMC2490606	122
WMC2490613	61
WMC2490614	93
WMC2490615	106
WMC2490619	121
WMC2490620	110
WMC2490621	96
WMC2490626	108
WMC2490628	72
WMC2490629	115
WMC2490630	93
WMC2490635	121
WMC2490636	109
WMC2490638	105
WMC2490640	95
WMC2490645	59
WMC2490646	91
WMC2490647	78
WMC2490648	54
WMC2490650	77
WMC2490651	98
WMC2490655	86
WMC2490656	68
WMC2490657	70
WMC2490658	116
WMC2490659	121
WMC2490660	56
WMC2490667	121
WMC2490669	59
WMC2490670	110
WMC2490671	62
WMC2490672	61
WMC2490674	114
WMC2490675	32
WMC2490676	76
WMC2490677	77
WMC2490678	115
WMC2490680	101
WMC2490686	88
WMC2490687	97
WMC2490689	74
WMC2490693	92
WMC2490694	91
WMC2490698	70
WMC2490700	84
WMC2490701	122
WMC2490702	97
WMC2490703	40
WMC2490706	52
WMC2490709	81
WMC2490715	66
WMC2490717	105
WMC2490718	69
WMC2490719	96
WMC2490720	1
WMC2490723	75
WMC2490724	94
WMC2490726	84
WMC2490730	112
WMC2490731	77
WMC2490733	122
WMC2490736	108
WMC2490737	70
WMC2490738	94
WMC2490739	121
WMC2490742	76
WMC2490743	121
WMC2490744	88
WMC2490745	94
WMC2490752	61
WMC2490753	96
WMC2490754	68
WMC2490758	93
WMC2490760	113
WMC2490762	103
WMC2490763	119
WMC2490765	57
WMC2490767	98
WMC2490771	111
WMC2490772	121
WMC2490774	118
WMC2490776	1
WMC2490778	116
WMC2490780	115
WMC2490785	47
WMC2490786	50
WMC2490787	45
WMC2490788	62
WMC2490789	121
WMC2490793	100
WMC2490794	44
WMC2490796	43
WMC2490797	90
WMC2490799	79
WMC2490800	60
WMC2490801	64
WMC2490802	44
WMC2490803	55
WMC2490804	81
WMC2490805	5
WMC2490807	64
WMC2490808	58
WMC2490809	44
WMC2490810	44
WMC2490812	68
WMC2490813	44
WMC2490814	74
WMC2490815	90
WMC2490816	61
WMC2490817	1
WMC2490819	57
WMC2490820	5
WMC2490821	37
WMC2490822	57
WMC2490823	56
WMC2490824	41
WMC2490827	98
WMC2490828	96
WMC2490829	43
WMC2490830	39
WMC2490831	97
WMC2490832	55
WMC2490833	68
WMC2490835	39
WMC2490836	55
WMC2490837	62
WMC2490838	49
WMC2490839	39
WMC2490840	87
WMC2490841	91
WMC2490843	38
WMC2490844	62
WMC2490846	37
WMC2490848	52
WMC2490849	58
WMC2490850	47
WMC2490851	63
WMC2490852	43
WMC2490853	89
WMC2490855	96
WMC2490856	52
WMC2490857	54
WMC2490858	54
WMC2490859	49
WMC2490861	56
WMC2490862	44
WMC2490865	91
WMC2490868	45
WMC2490869	43
WMC2490870	82
WMC2490871	72
WMC2490872	57
WMC2490873	55
WMC2490875	55
WMC2490877	60
WMC2490878	97
WMC2490879	87
WMC2490887	43
WMC2490889	38
WMC2490892	37
WMC2490893	49
WMC2490894	54
WMC2490895	48
WMC2490898	74
WMC2490900	96
WMC2490903	41
WMC2490906	62
WMC2490907	38
WMC2490909	95
WMC2490910	38
WMC2490911	94
WMC2490912	67
WMC2490914	63
WMC2490915	44
WMC2490916	59
WMC2490917	43
WMC2490920	53
WMC2490922	48
WMC2490926	57
WMC2490927	90
WMC2490930	50
WMC2490932	75
WMC2490935	59
WMC2490936	44
WMC2490939	57
WMC2490940	80
WMC2490941	44
WMC2490943	2
WMC2490944	84
WMC2490947	52
WMC2490948	39
WMC2490949	79
WMC2490951	67
WMC2490952	97
WMC2490954	40
WMC2490956	40
WMC2490957	58
WMC2490958	106
WMC2490959	100
WMC2490960	63
WMC2490964	67
WMC2490965	77
WMC2490967	44
WMC2490968	48
WMC2490976	38
WMC2490977	38
WMC2490983	94
WMC2490990	96
WMC2490991	39
WMC2490993	119
WMC2490994	95
WMC2490996	57
WMC2490997	37
WMC2490999	56
WMC2491000	46
WMC2491002	60
WMC2491004	55
WMC2491008	57
WMC2491012	1
WMC2491014	56
WMC2491015	41
WMC2491017	56
WMC2491019	86
WMC2491022	63
WMC2491024	54
WMC2491026	47
WMC2491028	62
WMC2491029	53
WMC2491030	39
WMC2491031	92
WMC2491036	40
WMC2491039	39
WMC2491041	55
WMC2491042	39
WMC2491043	66
WMC2491044	40
WMC2491045	40
WMC2491047	53
WMC2491049	59
WMC2491052	82
WMC2491054	42
WMC2491055	44
WMC2491056	53
WMC2491057	40
WMC2491058	8
WMC2491059	97
WMC2491061	38
WMC2491062	84
WMC2491065	44
WMC2491069	52
WMC2491070	40
WMC2491072	51
WMC2491077	74
WMC2491082	58
WMC2491086	59
WMC2491087	97
WMC2491088	39
WMC2491092	41
WMC2491094	49
WMC2491095	52
WMC2491101	112
WMC2491102	50
WMC2491103	58
WMC2491104	37
WMC2491107	96
WMC2491108	46
WMC2491109	48
WMC2491114	86
WMC2491115	101
WMC2491117	37
WMC2491118	45
WMC2491120	120
WMC2491122	52
WMC2491123	53
WMC2491126	41
WMC2491127	53
WMC2491128	60
WMC2491133	118
WMC2491135	58
WMC2491136	41
WMC2491137	44
WMC2491139	74
WMC2491141	38
WMC2491143	44
WMC2491145	53
WMC2491146	37
WMC2491147	63
WMC2491148	53
WMC2491152	75
WMC2491153	53
WMC2491155	43
WMC2491158	122
WMC2491161	104
WMC2491163	39
WMC2491165	37
WMC2491168	58
WMC2491169	80
WMC2491170	105
WMC2491172	105
WMC2491175	69
WMC2491178	93
WMC2491179	118
WMC2491180	119
WMC2491181	93
WMC2491182	108
WMC2491184	88
WMC2491185	95
WMC2491186	55
WMC2491188	67
WMC2491189	52
WMC2491190	85
WMC2491192	60
WMC2491193	110
WMC2491194	61
WMC2491195	67
WMC2491196	80
WMC2491197	91
WMC2491198	111
WMC2491199	62
WMC2491200	51
WMC2491202	107
WMC2491203	94
WMC2491207	88
WMC2491209	57
WMC2491210	74
WMC2491211	5
WMC2491212	88
WMC2491213	58
WMC2491214	112
WMC2491215	59
WMC2491216	106
WMC2491219	98
WMC2491221	79
WMC2491222	118
WMC2491223	1
WMC2491224	52
WMC2491225	45
WMC2491227	101
WMC2491228	75
WMC2491231	42
WMC2491232	52
WMC2491233	49
WMC2491234	121
WMC2491236	43
WMC2491237	97
WMC2491238	88
WMC2491239	63
WMC2491241	51
WMC2491242	82
WMC2491243	121
WMC2491244	91
WMC2491245	121
WMC2491246	111
WMC2491247	89
WMC2491249	93
WMC2491252	91
WMC2491253	92
WMC2491254	92
WMC2491256	93
WMC2491257	1
WMC2491258	101
WMC2491259	92
WMC2491260	93
WMC2491261	89
WMC2491262	119
WMC2491263	1
WMC2491273	122
WMC2491276	79
WMC2491279	100
WMC2491280	79
WMC2491281	121
WMC2491283	67
WMC2491286	57
WMC2491287	38
WMC2491290	107
WMC2491291	97
WMC2491292	86
WMC2491293	116
WMC2491296	86
WMC2491297	75
WMC2491300	5
WMC2491301	121
WMC2491307	46
WMC2491310	120
WMC2491311	48
WMC2491312	1
WMC2491314	65
WMC2491315	5
WMC2491316	89
WMC2491318	97
WMC2491319	91
WMC2491320	97
WMC2491324	85
WMC2491325	81
WMC2491326	110
WMC2491328	121
WMC2491330	119
WMC2491332	116
WMC2491333	33
WMC2491336	79
WMC2491337	51
WMC2491338	69
WMC2491339	72
WMC2491340	105
WMC2491342	80
WMC2491344	59
WMC2491345	72
WMC2491346	115
WMC2491347	27
WMC2491349	92
WMC2491350	91
WMC2491352	93
WMC2491354	77
WMC2491355	38
WMC2491356	78
WMC2491357	63
WMC2491359	45
WMC2491360	58
WMC2491362	114
WMC2491363	1
WMC2491367	24
WMC2491371	81
WMC2491373	82
WMC2491374	102
WMC2491376	70
WMC2491377	77
WMC2491378	11
WMC2491379	111
WMC2491381	70
WMC2491382	67
WMC2491383	86
WMC2491385	85
WMC2491387	55
WMC2491389	77
WMC2491390	93
WMC2491391	97
WMC2491392	47
WMC2491393	114
WMC2491396	70
WMC2491397	112
WMC2491398	67
WMC2491399	40
WMC2491401	68
WMC2491404	64
WMC2491406	91
WMC2491407	5
WMC2491409	101
WMC2491410	117
WMC2491413	118
WMC2491415	85
WMC2491418	110
WMC2491419	64
WMC2491425	89
WMC2491426	97
WMC2491427	69
WMC2491428	91
WMC2491429	95
WMC2491430	65
WMC2491431	49
WMC2491432	94
WMC2491433	67
WMC2491435	109
WMC2491436	82
WMC2491437	89
WMC2491438	77
WMC2491439	70
WMC2491440	114
WMC2491442	95
WMC2491443	111
WMC2491444	100
WMC2491448	101
WMC2491449	89
WMC2491454	55
WMC2491459	5
WMC2491460	60
WMC2491461	84
WMC2491462	72
WMC2491466	118
WMC2491467	76
WMC2491468	107
WMC2491472	64
WMC2491476	108
WMC2491478	56
WMC2491479	121
WMC2491481	90
WMC2491482	121
WMC2491483	76
WMC2491484	117
WMC2491485	92
WMC2491486	60
WMC2491488	65
WMC2491489	108
WMC2491490	104
WMC2491491	71
WMC2491493	115
WMC2491494	119
WMC2491495	100
WMC2491496	65
WMC2491499	61
WMC2491500	118
WMC2491501	67
WMC2491502	5
WMC2491504	19
WMC2491505	73
WMC2491506	74
WMC2491507	79
WMC2491509	79
WMC2491510	60
WMC2491511	52
WMC2491515	66
WMC2491516	68
WMC2491517	65
WMC2491519	83
WMC2491520	59
WMC2491521	118
WMC2491522	69
WMC2491523	93
WMC2491525	56
WMC2491527	42
WMC2491528	103
WMC2491531	62
WMC2491532	61
WMC2491533	66
WMC2491534	91
WMC2491536	115
WMC2491537	105
WMC2491541	116
WMC2491542	39
WMC2491543	58
WMC2491544	115
WMC2491546	77
WMC2491547	69
WMC2491548	91
WMC2491549	64
WMC2491553	66
WMC2491555	118
WMC2491558	37
WMC2491559	54
WMC2491561	69
WMC2491562	44
WMC2491563	91
WMC2491564	44
WMC2491565	53
WMC2491566	42
WMC2491567	53
WMC2491568	49
WMC2491569	58
WMC2491570	97
WMC2491571	48
WMC2491573	79
WMC2491574	37
WMC2491575	43
WMC2491578	43
WMC2491579	61
WMC2491580	121
WMC2491581	60
WMC2491582	57
WMC2491583	60
WMC2491586	68
WMC2491587	37
WMC2491588	96
WMC2491589	84
WMC2491592	41
WMC2491593	46
WMC2491594	39
WMC2491595	49
WMC2491596	54
WMC2491597	61
WMC2491598	46
WMC2491599	45
WMC2491600	33
WMC2491601	96
WMC2491602	82
WMC2491603	56
WMC2491604	57
WMC2491605	55
WMC2491606	47
WMC2491607	40
WMC2491608	41
WMC2491609	59
WMC2491611	72
WMC2491612	57
WMC2491613	60
WMC2491615	39
WMC2491616	58
WMC2491617	49
WMC2491618	67
WMC2491619	42
WMC2491620	57
WMC2491621	99
WMC2491623	58
WMC2491624	65
WMC2491625	40
WMC2491626	40
WMC2491627	47
WMC2491628	38
WMC2491629	51
WMC2491630	78
WMC2491632	63
WMC2491633	42
WMC2491635	37
WMC2491637	88
WMC2491638	47
WMC2491640	45
WMC2491644	65
WMC2491645	112
WMC2491646	54
WMC2491647	37
WMC2491657	53
WMC2491661	39
WMC2491662	54
WMC2491665	94
WMC2491666	43
WMC2491669	41
WMC2491673	42
WMC2491674	37
WMC2491677	91
WMC2491679	114
WMC2491681	1
WMC2491683	73
WMC2491685	72
WMC2491686	55
WMC2491690	37
WMC2491694	100
WMC2491695	39
WMC2491700	85
WMC2491703	72
WMC2491704	61
WMC2491706	37
WMC2491707	86
WMC2491708	56
WMC2491710	54
WMC2491713	95
WMC2491715	57
WMC2491719	54
WMC2491724	52
WMC2491725	1
WMC2491729	43
WMC2491730	47
WMC2491731	57
WMC2491735	51
WMC2491738	46
WMC2491740	52
WMC2491741	70
WMC2491742	38
WMC2491746	74
WMC2491747	59
WMC2491748	65
WMC2491750	50
WMC2491756	63
WMC2491757	50
WMC2491759	49
WMC2491765	67
WMC2491766	67
WMC2491767	42
WMC2491770	38
WMC2491773	75
WMC2491774	41
WMC2491780	39
WMC2491781	61
WMC2491785	51
WMC2491789	68
WMC2491790	39
WMC2491792	3
WMC2491793	62
WMC2491794	39
WMC2491795	38
WMC2491797	37
WMC2491798	59
WMC2491803	44
WMC2491809	42
WMC2491810	38
WMC2491811	37
WMC2491812	49
WMC2491813	46
WMC2491814	66
WMC2491817	54
WMC2491819	47
WMC2491822	100
WMC2491825	45
WMC2491827	46
WMC2491830	63
WMC2491832	38
WMC2491838	71
WMC2491839	44
WMC2491842	39
WMC2491846	37
WMC2491852	61
WMC2491854	37
WMC2491855	38
WMC2491859	61
WMC2491861	48
WMC2491863	46
WMC2491865	37
WMC2491866	57
WMC2491867	37
WMC2491868	56
WMC2491869	37
WMC2491870	114
WMC2491872	86
WMC2491876	47
WMC2491878	40
WMC2491881	67
WMC2491884	50
WMC2491887	112
WMC2491888	38
WMC2491889	37
WMC2491890	40
WMC2491893	46
WMC2491894	1
WMC2491895	53
WMC2491899	60
WMC2491901	61
WMC2491903	41
WMC2491907	97
WMC2491909	95
WMC2491914	65
WMC2491915	47
WMC2491917	80
WMC2491918	100
WMC2491920	44
WMC2491921	52
WMC2491924	54
WMC2491925	67
WMC2491926	51
WMC2491929	47
WMC2491931	63
WMC2491933	43
WMC2491936	67
WMC3510690	104
WMC3510692	118
WMC3510693	114
WMC3510695	70
WMC3510696	71
WMC3510698	104
WMC3510699	71
WMC3510700	112
WMC3510702	69
WMC3510705	119
WMC3510706	114
WMC3510709	98
WMC3510711	65
WMC3510712	105
WMC3510713	113
WMC3510714	113
WMC3510715	66
WMC3510716	113
WMC3510717	71
WMC3510718	110
WMC3510719	113
WMC3510720	119
WMC3510722	68
WMC3510723	78
WMC3510724	120
WMC3510726	67
WMC3510727	109
WMC3510729	107
WMC3510730	99
WMC3510731	74
WMC3510733	71
WMC3510734	114
WMC3510736	101
WMC3510737	52
WMC3510738	71
WMC3510739	115
WMC3510740	84
WMC3510741	118
WMC3510743	85
WMC3510744	116
WMC3510746	108
WMC3510747	105
WMC3510748	116
WMC3510751	1
WMC3510752	107
WMC3510754	78
WMC3510755	113
WMC3510756	94
WMC3510757	82
WMC3510759	116
WMC3510760	46
WMC3510761	53
WMC3510762	1
WMC3510765	81
WMC3510767	78
WMC3510770	76
WMC3510772	119
WMC3510774	57
WMC3510775	86
WMC3510777	116
WMC3510782	109
WMC3510783	89
WMC3510784	111
WMC3510791	70
WMC3510792	47
WMC3510793	104
WMC3510794	99
WMC3510796	90
WMC3510797	116
WMC3510800	50
WMC3510802	74
WMC3510803	113
WMC3510804	85
WMC3510805	116
WMC3510806	110
WMC3510809	101
WMC3510810	79
WMC3510812	39
WMC3510813	71
WMC3510814	73
WMC3510815	71
WMC3510816	47
WMC3510817	109
WMC3510818	76
WMC3510819	117
WMC3510820	118
WMC3510821	99
WMC3510822	114
WMC3510823	119
WMC3510824	116
WMC3510825	82
WMC3510826	111
WMC3510827	57
WMC3510829	111
WMC3510830	104
WMC3510831	122
WMC3510832	106
WMC3510834	90
WMC3510837	102
WMC3510838	111
WMC3510839	110
WMC3510840	92
WMC3510841	116
WMC3510842	114
WMC3510846	116
WMC3510847	103
WMC3510848	59
WMC3510849	113
WMC3510851	104
WMC3510852	85
WMC3510853	71
WMC3510854	103
WMC3510855	102
WMC3510856	84
WMC3510858	100
WMC3510859	103
WMC3510860	117
WMC3510861	106
WMC3510865	73
WMC3510866	98
WMC3510868	119
WMC3510870	88
WMC3510871	84
WMC3510872	71
WMC3510873	119
WMC3510875	117
WMC3510876	108
WMC3510877	74
WMC3510878	82
WMC3510879	119
WMC3510880	64
WMC3510881	109
WMC3510882	115
WMC3510883	107
WMC3510885	101
WMC3510886	115
WMC3510887	118
WMC3510888	77
WMC3510889	112
WMC3510890	118
WMC3510891	98
WMC3510892	115
WMC3510895	116
WMC3510896	78
WMC3510897	47
WMC3510899	115
WMC3510900	83
WMC3510901	71
WMC3510903	116
WMC3510904	81
WMC3510906	108
WMC3510907	105
WMC3510908	109
WMC3510909	113
WMC3510910	103
WMC3510911	109
WMC3510913	89
WMC3510914	121
WMC3510915	89
WMC3510921	119
WMC3510922	103
WMC3510924	37
WMC3510925	103
WMC3510926	82
WMC3510927	104
WMC3510928	120
WMC3510930	90
WMC3510931	105
WMC3510932	38
WMC3510933	117
WMC3510934	103
WMC3510935	78
WMC3510936	117
WMC3510938	119
WMC3510939	111
WMC3510940	104
WMC3510945	108
WMC3510946	98
WMC3510947	75
WMC3510948	103
WMC3510949	102
WMC3510950	101
WMC3510951	93
WMC3510952	102
WMC3510956	76
WMC3510957	104
WMC3510958	78
WMC3510959	116
WMC3510960	114
WMC3510961	101
WMC3510963	90
WMC3510964	83
WMC3510969	92
WMC3510970	103
WMC3510971	73
WMC3510972	111
WMC3510973	108
WMC3510974	71
WMC3510975	103
WMC3510977	113
WMC3510978	71
WMC3510980	109
WMC3510981	71
WMC3510982	117
WMC3510983	107
WMC3510984	112
WMC3510985	74
WMC3510986	121
WMC3510993	121
WMC3510994	116
WMC3510995	69
WMC3510996	71
WMC3510997	71
WMC3510998	116
WMC3510999	86
WMC3511000	104
WMC3511002	1
WMC3511003	104
WMC3511004	50
WMC3511005	120
WMC3511006	116
WMC3511007	71
WMC3511009	105
WMC3511011	103
WMC3511013	117
WMC3511014	89
WMC3511016	88
WMC3511017	113
WMC3511018	119
WMC3511019	117
WMC3511020	68
WMC3511022	113
WMC3511023	78
WMC3511024	94
WMC3511027	117
WMC3511028	117
WMC3511029	76
WMC3511030	93
WMC3511031	116
WMC3511032	119
WMC3511034	77
WMC3511035	90
WMC3511037	103
WMC3511039	117
WMC3511040	68
WMC3511041	82
WMC3511042	100
WMC3511043	102
WMC3511044	77
WMC3511045	90
WMC3511046	104
WMC3511047	114
WMC3511048	121
WMC3511051	82
WMC3511052	92
WMC3511053	116
WMC3511054	71
WMC3511055	106
WMC3511056	91
WMC3511057	74
WMC3511058	110
WMC3511060	122
WMC3511061	101
WMC3511063	120
WMC3511064	80
WMC3511065	119
WMC3511066	82
WMC3511067	110
WMC3511068	66
WMC3511069	107
WMC3511072	106
WMC3511073	92
WMC3511074	115
WMC3511076	89
WMC3511077	104
WMC3511079	117
WMC3511080	106
WMC3511082	110
WMC3511084	101
WMC3511086	89
WMC3511089	113
WMC3511090	69
WMC3511093	70
WMC3511095	72
WMC3511096	53
WMC3511097	89
WMC3511098	104
WMC3511099	113
WMC3511100	89
WMC3511102	122
WMC3511103	110
WMC3511104	122
WMC3511106	51
WMC3511107	110
WMC3511108	118
WMC3511110	88
WMC3511111	119
WMC3511113	92
WMC3511114	104
WMC3511115	115
WMC3511117	108
WMC3511118	73
WMC3511121	120
WMC3511122	121
WMC3511123	98
WMC3511124	51
WMC3511125	79
WMC3511127	71
WMC3511130	100
WMC3511131	117
WMC3511132	113
WMC3511134	117
WMC3511135	108
WMC3511136	119
WMC3511137	89
WMC3511138	78
WMC3511143	85
WMC3511145	97
WMC3511146	108
