	mc
WMC3521399	35
WMC3521400	28
WMC3521401	35
WMC3521402	9
WMC3521403	27
WMC3521404	30
WMC3521405	157
WMC3521407	24
WMC3521408	35
WMC3521410	31
WMC3521411	27
WMC3521412	38
WMC3521413	7
WMC3521414	32
WMC3521416	28
WMC3521419	38
WMC3521421	35
WMC3521422	32
WMC3521423	40
WMC3521424	38
WMC3521425	31
WMC3521426	36
WMC3521427	27
WMC3521428	30
WMC3521431	30
WMC3521432	35
WMC3521433	30
WMC3521434	29
WMC3521435	29
WMC3521436	35
WMC3521437	23
WMC3521440	38
WMC3521442	12
WMC3521444	11
WMC3521447	125
WMC3521448	6
WMC3521451	11
WMC3521452	12
WMC3521454	11
WMC3521455	5
WMC3521457	12
WMC3521458	11
WMC3521464	6
WMC3521466	11
WMC3521467	126
WMC3521471	11
WMC3521472	12
WMC3521474	11
WMC3521476	5
WMC3521478	5
WMC3521480	11
WMC3521484	11
WMC3521486	11
WMC3521488	91
WMC3521490	12
WMC3521491	11
WMC3521492	11
WMC3521495	11
WMC3521496	11
WMC3521497	11
WMC3521498	11
WMC3521500	135
WMC3521503	11
WMC3521505	12
WMC3521508	11
WMC3521511	119
WMC3521512	11
WMC3521513	11
WMC3521516	149
WMC3521519	11
WMC3521521	11
WMC3521522	11
WMC3521524	11
WMC3521526	11
WMC3521532	12
WMC3521533	202
WMC3521534	11
WMC3521535	11
WMC3521539	11
WMC3521541	11
WMC3521545	11
WMC3521546	12
WMC3521547	11
WMC3521548	84
WMC3521550	7
WMC3521552	11
WMC3521555	11
WMC3521557	12
WMC3521559	12
WMC3521562	11
WMC3521565	11
WMC3521566	12
WMC3521567	118
WMC3521568	12
WMC3521570	12
WMC3521572	11
WMC3521573	11
WMC3521576	11
WMC3521579	11
WMC3521580	11
WMC3521581	121
WMC3521582	11
WMC3521583	89
WMC3521586	6
WMC3521589	92
WMC3521590	11
WMC3521591	7
WMC3521592	11
WMC3521593	5
WMC3521595	11
WMC3521599	76
WMC3521601	5
WMC3521603	112
WMC3521605	11
WMC3521607	11
WMC3521631	7
WMC3521825	90
WMC3521826	155
WMC3521827	79
WMC3521828	130
WMC3521831	163
WMC3521832	204
WMC3521834	147
WMC3521835	73
WMC3521836	112
WMC3521838	126
WMC3521839	196
WMC3521841	108
WMC3521848	123
WMC3521849	133
WMC3521850	100
WMC3521851	81
WMC3521852	101
WMC3521854	148
WMC3521855	137
WMC3521856	153
WMC3521857	97
WMC3521859	155
WMC3521860	109
WMC3521862	204
WMC3521863	86
WMC3521864	147
WMC3521865	96
WMC3521866	152
WMC3521868	154
WMC3521870	159
WMC3521872	152
WMC3521873	135
WMC3521874	170
WMC3521875	71
WMC3521876	140
WMC3521877	179
WMC3521879	131
WMC3521880	137
WMC3521881	83
WMC3521884	147
WMC3521885	147
WMC3521886	71
WMC3521887	146
WMC3521888	100
WMC3521890	96
WMC3521891	109
WMC3521893	191
WMC3521894	145
WMC3521895	154
WMC3521896	72
WMC3521897	187
WMC3521898	107
WMC3521900	96
WMC3521901	89
WMC3521902	194
WMC3521904	89
WMC3521906	142
WMC3521907	95
WMC3521909	108
WMC3521910	103
WMC3521911	146
WMC3521914	6
WMC3521916	106
WMC3521919	105
WMC3521920	137
WMC3521923	72
WMC3521928	153
WMC3521929	101
WMC3521930	110
WMC3521931	100
WMC3521932	161
WMC3521933	212
WMC3521934	189
WMC3521935	106
WMC3521936	128
WMC3521939	78
WMC3521940	158
WMC3521941	85
WMC3521942	71
WMC3521946	83
WMC3521950	83
WMC3521951	87
WMC3521954	146
WMC3521955	9
WMC3521956	144
WMC3521957	8
WMC3521958	159
WMC3521959	119
WMC3521960	137
WMC3521961	194
WMC3521962	101
WMC3521963	145
WMC3521964	111
WMC3521965	8
WMC3521966	86
WMC3521967	143
WMC3521968	201
WMC3521969	8
WMC3521970	129
WMC3521972	191
WMC3521973	89
WMC3521974	196
WMC3521975	197
WMC3521976	126
WMC3521978	194
WMC3521979	147
WMC3521982	98
WMC3521983	7
WMC3521984	152
WMC3521985	104
WMC3521987	145
WMC3521988	142
WMC3521991	145
WMC3521992	98
WMC3521994	137
WMC3521995	71
WMC3521996	145
WMC3521997	96
WMC3521998	155
WMC3521999	100
WMC3522000	110
WMC3522001	149
WMC3522002	195
WMC3522003	97
WMC3522004	108
WMC3522006	133
WMC3522007	100
WMC3522008	97
WMC3522009	145
WMC3522011	74
WMC3522012	155
WMC3522013	99
WMC3522015	104
WMC3522019	72
WMC3522022	97
WMC3522023	103
WMC3522026	161
WMC3522028	109
WMC3522031	145
WMC3522032	100
WMC3522033	158
WMC3522035	109
WMC3522037	100
WMC3522038	82
WMC3522039	6
WMC3522042	126
WMC3522043	146
WMC3522044	155
WMC3522045	102
WMC3522046	99
WMC3522047	145
WMC3522049	100
WMC3522050	144
WMC3522051	98
WMC3522052	144
WMC3522057	215
WMC3522058	137
WMC3522060	101
WMC3522061	193
WMC3522062	99
WMC3522063	137
WMC3522066	81
WMC3522067	108
WMC3522068	136
WMC3522069	161
WMC3522070	78
WMC3522071	144
WMC3522072	210
WMC3522074	100
WMC3522075	83
WMC3522076	140
WMC3522081	186
WMC3522082	128
WMC3522083	98
WMC3522084	215
WMC3522085	100
WMC3522086	8
WMC3522088	133
WMC3522089	5
WMC3522090	96
WMC3522091	132
WMC3522092	75
WMC3522093	114
WMC3522094	125
WMC3522095	111
WMC3522096	115
WMC3522097	142
WMC3522099	10
WMC3522100	78
WMC3522105	128
WMC3522106	110
WMC3522107	142
WMC3522108	114
WMC3522109	111
WMC3522110	96
WMC3522114	140
WMC3522115	99
WMC3522116	115
WMC3522117	100
WMC3522118	147
WMC3522119	146
WMC3522120	88
WMC3522121	83
WMC3522122	212
WMC3522124	6
WMC3522128	134
WMC3522129	195
WMC3522130	9
WMC3522131	107
WMC3522132	137
WMC3522133	141
WMC3522134	151
WMC3522136	90
WMC3522137	74
WMC3522139	82
WMC3522140	151
WMC3522141	103
WMC3522142	126
WMC3522143	108
WMC3522144	95
WMC3522145	83
WMC3522146	100
WMC3522147	181
WMC3522149	112
WMC3522150	100
WMC3522151	121
WMC3522153	98
WMC3522154	97
WMC3522155	125
WMC3522156	162
WMC3522158	135
WMC3522159	141
WMC3522160	108
WMC3522163	150
WMC3522164	92
WMC3522166	78
WMC3522167	106
WMC3522168	112
WMC3522169	138
WMC3522171	161
WMC3522172	162
WMC3522173	91
WMC3522175	132
WMC3522176	77
WMC3522178	108
WMC3522179	193
WMC3522181	211
WMC3522182	145
WMC3522183	143
WMC3522184	146
WMC3522187	110
WMC3522188	116
WMC3522189	110
WMC3522190	152
WMC3522191	71
WMC3522192	99
WMC3522193	159
WMC3522194	82
WMC3522196	145
WMC3522197	188
WMC3522199	81
WMC3522202	128
WMC3522204	104
WMC3522205	71
WMC3522208	140
WMC3522594	70
WMC3522606	2
WMC3522619	49
WMC3522626	17
WMC3522628	56
WMC3522634	18
WMC3522642	3
WMC3522644	67
WMC3522647	43
WMC3522648	53
WMC3522652	15
WMC3522655	51
WMC3522658	48
WMC3522661	65
WMC3522666	56
WMC3522669	45
WMC3522672	67
WMC3522673	39
WMC3522675	56
WMC3522679	5
WMC3522686	17
WMC3522688	44
WMC3522699	17
WMC3522702	43
WMC3522706	19
WMC3522707	43
WMC3522710	26
WMC3522719	42
WMC3522729	41
WMC3522734	18
WMC3522736	43
WMC3522746	2
WMC3522751	56
WMC3522762	57
WMC3522763	55
WMC3522764	2
WMC3522771	51
WMC3522775	15
WMC3522776	43
WMC3522779	41
WMC3522781	56
WMC3522793	59
WMC3522795	60
WMC3522797	48
WMC3522800	18
WMC3522801	9
WMC3522805	69
WMC3522810	47
WMC3522811	43
WMC3522812	44
WMC3522816	43
WMC3522820	5
WMC3522824	65
WMC3522825	42
WMC3522831	67
WMC3522832	50
WMC3522837	49
WMC3522838	17
WMC3522842	70
WMC3522846	39
WMC3522848	59
WMC3522849	24
WMC3522853	2
WMC3522854	48
WMC3522863	1
WMC3522866	36
WMC3522867	43
WMC3522870	59
WMC3522871	49
WMC3522877	18
WMC3522878	57
WMC3522885	41
WMC3522887	41
WMC3522890	48
WMC3522891	6
WMC3522895	7
WMC3522896	43
WMC3522897	2
WMC3522900	56
WMC3522902	43
WMC3522905	43
WMC3522909	6
WMC3522911	69
WMC3522914	9
WMC3522917	67
WMC3522919	24
WMC3522921	2
WMC3522923	47
WMC3522924	15
WMC3522926	7
WMC3522935	69
WMC3522940	46
WMC3522942	45
WMC3522944	5
WMC3522951	56
WMC3522956	15
WMC3522957	56
WMC3522958	67
WMC3522959	5
WMC3522961	43
WMC3522962	43
WMC3522963	41
WMC3522964	56
WMC3522965	48
WMC3522967	63
WMC3522968	68
WMC3522971	22
WMC3522972	44
WMC3522973	27
WMC3522976	43
WMC3522977	82
WMC3522978	104
WMC3522980	155
WMC3522981	37
WMC3522983	91
WMC3522984	146
WMC3522986	143
WMC3522987	112
WMC3522988	97
WMC3522989	92
WMC3522990	100
WMC3522991	106
WMC3522993	125
WMC3522994	109
WMC3522995	185
WMC3522997	17
WMC3522999	91
WMC3523000	81
WMC3523002	155
WMC3523003	141
WMC3523004	143
WMC3523005	137
WMC3523006	142
WMC3523007	72
WMC3523008	141
WMC3523009	108
WMC3523010	145
WMC3523012	182
WMC3523014	161
WMC3523015	128
WMC3523017	194
WMC3523018	115
WMC3523019	145
WMC3523022	159
WMC3523023	145
WMC3523024	143
WMC3523025	137
WMC3523026	5
WMC3523027	192
WMC3523031	151
WMC3523032	71
WMC3523033	213
WMC3523034	137
WMC3523036	161
WMC3523037	125
WMC3523038	104
WMC3523039	113
WMC3523040	140
WMC3523041	137
WMC3523042	96
WMC3523043	100
WMC3523044	95
WMC3523045	137
WMC3523046	95
WMC3523047	72
WMC3523048	143
WMC3523049	126
WMC3523050	213
WMC3523052	126
WMC3523053	72
WMC3523054	139
WMC3523055	87
WMC3523056	10
WMC3523057	145
WMC3523058	105
WMC3523059	185
WMC3523060	6
WMC3523061	7
WMC3523062	151
WMC3523068	130
WMC3523069	205
WMC3523070	143
WMC3523072	126
WMC3523074	10
WMC3523077	187
WMC3523079	117
WMC3523080	143
WMC3523081	145
WMC3523082	145
WMC3523083	134
WMC3523084	125
WMC3523086	178
WMC3523091	95
WMC3523092	186
WMC3523093	6
WMC3523094	155
WMC3523095	101
WMC3523096	212
WMC3523098	116
WMC3523099	150
WMC3523100	10
WMC3523101	149
WMC3523102	137
WMC3523103	110
WMC3523104	142
WMC3523106	97
WMC3523107	129
WMC3523108	155
WMC3523110	183
WMC3523111	98
WMC3523112	97
WMC3523114	169
WMC3523115	182
WMC3523116	110
WMC3523117	142
WMC3523118	76
WMC3523119	115
WMC3523120	161
WMC3523121	143
WMC3523122	145
WMC3523124	74
WMC3523125	149
WMC3523127	139
WMC3523128	115
WMC3523129	84
WMC3523130	211
WMC3523131	142
WMC3523133	217
WMC3523134	161
WMC3523135	137
WMC3523136	152
WMC3523137	153
WMC3523139	82
WMC3523140	95
WMC3523142	199
WMC3523143	185
WMC3523144	214
WMC3523146	175
WMC3523147	100
WMC3523148	143
WMC3523149	124
WMC3523150	215
WMC3523151	131
WMC3523153	152
WMC3523154	149
WMC3523155	95
WMC3523156	76
WMC3523158	112
WMC3523159	143
WMC3523160	176
WMC3523161	144
WMC3523163	79
WMC3523164	148
WMC3523165	95
WMC3523167	89
WMC3523168	75
WMC3523169	138
WMC3523171	137
WMC3523172	159
WMC3523174	146
WMC3523175	133
WMC3523176	143
WMC3523177	142
WMC3523178	140
WMC3523179	80
WMC3523180	78
WMC3523183	133
WMC3523184	114
WMC3523185	137
WMC3523187	152
WMC3523188	98
WMC3523189	203
WMC3523191	215
WMC3523192	117
WMC3523193	95
WMC3523194	99
WMC3523195	112
WMC3523196	96
WMC3523197	116
WMC3523198	130
WMC3523199	144
WMC3523201	137
WMC3523202	80
WMC3523203	105
WMC3523204	148
WMC3523210	77
WMC3523212	152
WMC3523213	187
WMC3523215	71
WMC3523218	74
WMC3523219	103
WMC3523220	212
WMC3523221	112
WMC3523222	117
WMC3523223	108
WMC3523224	102
WMC3523226	106
WMC3523227	152
WMC3523228	137
WMC3523233	124
WMC3523234	71
WMC3523235	137
WMC3523236	120
WMC3523237	163
WMC3523238	100
WMC3523239	148
WMC3523240	141
WMC3523243	158
WMC3523244	144
WMC3523245	143
WMC3523246	144
WMC3523247	175
WMC3523248	99
WMC3523249	153
WMC3523251	80
WMC3523252	10
WMC3523257	137
WMC3523258	153
WMC3523259	7
WMC3523260	6
WMC3523261	152
WMC3523262	196
WMC3523264	96
WMC3523266	149
WMC3523267	114
WMC3523268	113
WMC3523269	74
WMC3523270	158
WMC3523271	113
WMC3523272	137
WMC3523274	137
WMC3523276	137
WMC3523280	121
WMC3523281	142
WMC3523282	110
WMC3523283	113
WMC3523286	195
WMC3523287	6
WMC3523289	6
WMC3523290	131
WMC3523292	109
WMC3523293	211
WMC3523294	144
WMC3523295	95
WMC3523297	135
WMC3523298	151
WMC3523299	146
WMC3523301	100
WMC3523302	75
WMC3523303	91
WMC3523305	131
WMC3523306	147
WMC3523307	163
WMC3523308	114
WMC3523309	8
WMC3523310	137
WMC3523311	113
WMC3523312	203
WMC3523315	98
WMC3523316	151
WMC3523317	179
WMC3523318	161
WMC3523319	77
WMC3523320	152
WMC3523321	142
WMC3523322	141
WMC3523323	217
WMC3523325	122
WMC3523327	72
WMC3523328	125
WMC3523330	143
WMC3523331	215
WMC3523332	133
WMC3523333	131
WMC3523334	137
WMC3523336	69
WMC3523339	141
WMC3523340	99
WMC3523341	144
WMC3523342	113
WMC3523343	152
WMC3523344	111
WMC3523345	96
WMC3523346	175
WMC3523347	125
WMC3523349	213
WMC3523350	114
WMC3523351	182
WMC3523352	162
WMC3523353	106
WMC3523354	123
WMC3523355	74
WMC3523356	102
WMC3523357	142
WMC3523361	193
WMC3523363	72
WMC3523364	196
WMC3523365	146
WMC3523367	72
WMC3523371	145
WMC3523372	159
WMC3523373	161
WMC3523374	137
WMC3523375	72
WMC3523377	102
WMC3523381	159
WMC3523382	133
WMC3523383	149
WMC3523384	95
WMC3523385	75
WMC3523386	133
WMC3523387	201
WMC3523388	143
WMC3523389	216
WMC3523391	143
WMC3523394	182
WMC3523395	152
WMC3523396	80
WMC3523397	145
WMC3523398	125
WMC3523399	8
WMC3523400	148
WMC3523402	143
WMC3523404	137
WMC3523405	129
WMC3523406	137
WMC3523407	189
WMC3523408	94
WMC3523409	108
WMC3523410	140
WMC3523411	134
WMC3523412	109
WMC3523413	137
WMC3523415	137
WMC3523416	108
WMC3523417	143
WMC3523418	108
WMC3523419	142
WMC3523420	152
WMC3523421	146
WMC3523422	96
WMC3523423	80
WMC3523424	146
WMC3523425	141
WMC3523426	137
WMC3523428	142
WMC3523430	78
WMC3523431	198
WMC3523432	169
WMC3523434	142
WMC3523436	10
WMC3523437	112
WMC3523438	140
WMC3523439	80
WMC3523441	108
WMC3523442	161
WMC3523443	73
WMC3523444	108
WMC3523445	138
WMC3523446	145
WMC3523447	115
WMC3523449	112
WMC3523450	134
WMC3523452	96
WMC3523454	106
WMC3523455	116
WMC3523456	78
WMC3523458	133
WMC3523459	204
WMC3523460	87
WMC3523461	100
WMC3523463	8
WMC3523464	151
WMC3523465	90
WMC3523466	104
WMC3523468	75
WMC3523469	106
WMC3523470	143
WMC3523471	147
WMC3523472	129
WMC3523473	117
WMC3523474	71
WMC3523475	137
WMC3523476	162
WMC3523477	75
WMC3523478	116
WMC3523479	130
WMC3523482	136
WMC3523484	125
WMC3523485	97
WMC3523486	154
WMC3523487	95
WMC3523489	78
WMC3523490	161
WMC3523491	97
WMC3523492	97
WMC3523493	77
WMC3523494	95
WMC3523495	5
WMC3523496	145
WMC3523497	92
WMC3523498	203
WMC3523499	149
WMC3523500	110
WMC3523501	126
WMC3523502	71
WMC3523503	126
WMC3523504	158
WMC3523505	126
WMC3523508	95
WMC3523509	104
WMC3523511	142
WMC3523512	99
WMC3523513	194
WMC3523514	137
WMC3523515	147
WMC3523516	137
WMC3523517	175
WMC3523518	71
WMC3523519	143
WMC3523520	159
WMC3523521	212
WMC3523522	112
WMC3523523	106
WMC3523524	147
WMC3523526	93
WMC3523527	6
WMC3523528	5
WMC3523529	138
WMC3523530	80
WMC3523531	116
WMC3523532	89
WMC3523533	78
WMC3523534	187
WMC3523535	109
WMC3523536	90
WMC3523537	99
WMC3523538	105
WMC3523539	6
WMC3523540	152
WMC3523541	137
WMC3523542	143
WMC3523543	71
WMC3523544	139
WMC3523545	131
WMC3523546	135
WMC3523547	144
WMC3523548	162
WMC3523549	140
WMC3523551	137
WMC3523552	141
WMC3523553	140
WMC3523554	122
WMC3523555	8
WMC3523556	155
WMC3523557	135
WMC3523558	97
WMC3523559	137
WMC3523560	98
WMC3523561	151
WMC3523562	129
WMC3523563	97
WMC3523564	159
WMC3523567	96
WMC3523568	77
WMC3523569	94
WMC3523570	140
WMC3523571	158
WMC3523572	136
WMC3523573	97
WMC3523574	130
WMC3523576	159
WMC3523577	129
WMC3523578	142
WMC3523579	180
WMC3523580	145
WMC3523581	141
WMC3523582	124
WMC3523583	104
WMC3523584	149
WMC3523585	154
WMC3523586	215
WMC3523587	133
WMC3523588	106
WMC3523589	145
WMC3523590	145
WMC3523591	167
WMC3523592	6
WMC3523593	89
WMC3523594	205
WMC3523595	124
WMC3523597	81
WMC3523598	109
WMC3523599	138
WMC3523600	105
WMC3523601	175
WMC3523602	129
WMC3523603	10
WMC3523604	71
WMC3523605	95
WMC3523607	155
WMC3523608	98
WMC3523609	145
WMC3523610	201
WMC3523611	128
WMC3523612	90
WMC3523613	145
WMC3523614	145
WMC3523615	91
WMC3523616	145
WMC3523617	159
WMC3523618	113
WMC3523619	103
WMC3523620	197
WMC3523622	196
WMC3523623	185
WMC3523627	159
WMC3523628	97
WMC3523630	147
WMC3523631	168
WMC3523632	145
WMC3523633	98
WMC3523634	95
WMC3523635	143
WMC3523636	124
WMC3523638	81
WMC3523639	194
WMC3523640	158
WMC3523641	144
WMC3523642	107
WMC3523643	98
WMC3523644	142
WMC3523645	78
WMC3523646	207
WMC3523647	76
WMC3523648	199
WMC3523649	145
WMC3523650	114
WMC3523651	159
WMC3523652	126
WMC3523653	96
WMC3523654	105
WMC3523655	146
WMC3523656	147
WMC3523657	6
WMC3523658	131
WMC3523659	143
WMC3523660	128
WMC3523661	6
WMC3523662	97
WMC3523663	81
WMC3523664	184
WMC3523665	83
WMC3523666	151
WMC3523667	96
WMC3523668	72
WMC3523669	144
WMC3523670	148
WMC3523671	114
WMC3523672	161
WMC3523673	119
WMC3523674	109
WMC3523675	71
WMC3523676	74
WMC3523677	105
WMC3523678	126
WMC3523679	6
WMC3523680	73
WMC3523681	100
WMC3523682	162
WMC3523683	151
WMC3523684	195
WMC3523685	145
WMC3523686	152
WMC3523687	6
WMC3523689	194
WMC3523690	145
WMC3523691	147
WMC3523692	151
WMC3523693	177
WMC3523694	149
WMC3523695	110
WMC3523696	147
WMC3523699	96
WMC3523700	119
WMC3523701	142
WMC3523702	77
WMC3523703	217
WMC3523704	85
WMC3523705	218
WMC3523706	143
WMC3523707	145
WMC3523708	77
WMC3523709	194
WMC3523710	191
WMC3523711	104
WMC3523712	80
WMC3523714	99
WMC3523715	103
WMC3523716	145
WMC3523717	8
WMC3523718	99
WMC3523719	145
WMC3523720	102
WMC3523723	155
WMC3523724	145
WMC3523725	152
WMC3523726	151
WMC3523728	144
WMC3523729	155
WMC3523730	143
WMC3523731	91
WMC3523732	145
WMC3523733	103
WMC3523734	89
WMC3523735	97
WMC3523736	112
WMC3523737	143
WMC3523738	137
WMC3523739	202
WMC3523740	97
WMC3523741	139
WMC3523742	202
WMC3523743	10
WMC3523744	171
WMC3524129	47
WMC3524130	49
WMC3524132	61
WMC3524133	15
WMC3524138	55
WMC3524140	37
WMC3524142	46
WMC3524143	48
WMC3524145	63
WMC3524146	62
WMC3524147	66
WMC3524152	59
WMC3524155	18
WMC3524156	14
WMC3524158	56
WMC3524159	67
WMC3524160	42
WMC3524161	16
WMC3524162	16
WMC3524164	26
WMC3524165	68
WMC3524166	43
WMC3524167	66
WMC3524168	45
WMC3524169	6
WMC3524170	25
WMC3524171	23
WMC3524172	16
WMC3524174	7
WMC3524175	23
WMC3524177	66
WMC3524178	70
WMC3524180	67
WMC3524181	57
WMC3524183	65
WMC3524184	1
WMC3524185	40
WMC3524186	43
WMC3524187	60
WMC3524188	44
WMC3524190	62
WMC3524191	54
WMC3524192	54
WMC3524193	55
WMC3524194	2
WMC3524196	19
WMC3524197	50
WMC3524198	37
WMC3524199	49
WMC3524200	15
WMC3524201	62
WMC3524202	69
WMC3524204	41
WMC3524206	65
WMC3524207	5
WMC3524208	7
WMC3524209	49
WMC3524210	57
WMC3524211	2
WMC3524212	69
WMC3524213	6
WMC3524214	5
WMC3524215	162
WMC3524218	18
WMC3524220	15
WMC3524221	45
WMC3524223	44
WMC3524224	49
WMC3524226	45
WMC3524227	19
WMC3524228	63
WMC3524229	53
WMC3524231	66
WMC3524232	42
WMC3524233	5
WMC3524234	69
WMC3524238	37
WMC3524239	2
WMC3524240	55
WMC3524242	37
WMC3524243	61
WMC3524244	60
WMC3524245	58
WMC3524246	55
WMC3524247	69
WMC3524249	26
WMC3524250	46
WMC3524251	18
WMC3524252	6
WMC3524253	37
WMC3524254	60
WMC3524256	57
WMC3524257	52
WMC3524258	20
WMC3524261	65
WMC3524262	24
WMC3524263	66
WMC3524264	13
WMC3524265	67
WMC3524266	47
WMC3524267	59
WMC3524268	3
WMC3524269	19
WMC3524270	5
WMC3524271	37
WMC3524272	67
WMC3524273	70
WMC3524274	3
WMC3524276	67
WMC3524277	9
WMC3524278	37
WMC3524279	48
WMC3524280	66
WMC3524281	57
WMC3524282	46
WMC3524283	3
WMC3524284	17
WMC3524285	62
WMC3524286	4
WMC3524287	51
WMC3524288	47
WMC3524289	70
WMC3524290	54
WMC3524291	69
WMC3524292	51
WMC3524293	55
WMC3524294	1
WMC3524296	42
WMC3524298	46
WMC3524299	57
WMC3524300	41
WMC3524301	40
WMC3524302	58
WMC3524303	53
WMC3524304	53
WMC3524305	45
WMC3524307	41
WMC3524308	69
WMC3524309	58
WMC3524310	37
WMC3524311	45
WMC3524312	5
WMC3524313	42
WMC3524314	37
WMC3524315	13
WMC3524316	13
WMC3524317	157
WMC3524318	5
WMC3524320	2
WMC3524321	2
WMC3524322	3
WMC3524323	13
WMC3524324	70
WMC3524325	60
WMC3524326	27
WMC3524327	61
WMC3524328	56
WMC3524329	62
WMC3524331	18
WMC3524332	57
WMC3524333	66
WMC3524334	2
WMC3524335	62
WMC3524336	45
WMC3524337	46
WMC3524338	56
WMC3524339	15
WMC3524340	57
WMC3524341	37
WMC3524342	69
WMC3524344	63
WMC3524345	26
WMC3524346	54
WMC3524347	65
WMC3524348	34
WMC3524349	24
WMC3524350	37
WMC3524351	42
WMC3524352	38
WMC3524354	66
WMC3524355	53
WMC3524356	61
WMC3524357	66
WMC3524358	17
WMC3524360	47
WMC3524361	63
WMC3524362	70
WMC3524363	60
WMC3524364	17
WMC3524366	66
WMC3524367	59
WMC3524368	15
WMC3524372	60
WMC3524373	53
WMC3524374	16
WMC3524375	14
WMC3524376	66
WMC3524377	17
WMC3524378	63
WMC3524379	55
WMC3524380	19
WMC3524381	50
WMC3524382	67
WMC3524383	46
WMC3524384	2
WMC3524385	57
WMC3524386	51
WMC3524387	58
WMC3524388	45
WMC3524390	45
WMC3524391	69
WMC3524392	67
WMC3524394	34
WMC3524395	2
WMC3524397	23
WMC3524398	25
WMC3524399	69
WMC3524400	44
WMC3524401	60
WMC3524402	57
WMC3524403	57
WMC3524404	55
WMC3524405	54
WMC3524406	9
WMC3524407	43
WMC3524408	1
WMC3524409	21
WMC3524410	39
WMC3524411	39
WMC3524412	52
WMC3524414	44
WMC3524416	38
WMC3524418	65
WMC3524419	57
WMC3524420	48
WMC3524422	45
WMC3524423	66
WMC3524425	16
WMC3524427	16
WMC3524428	66
WMC3524429	57
WMC3524430	60
WMC3524431	5
WMC3524433	37
WMC3524436	41
WMC3524437	68
WMC3524438	27
WMC3524440	15
WMC3524442	44
WMC3524443	6
WMC3524444	67
WMC3524445	67
WMC3524446	58
WMC3524447	69
WMC3524448	39
WMC3524449	54
WMC3524450	24
WMC3524451	55
WMC3524453	67
WMC3524455	62
WMC3524458	6
WMC3524459	63
WMC3524460	3
WMC3524461	1
WMC3524462	41
WMC3524463	48
WMC3524464	41
WMC3524467	60
WMC3524468	41
WMC3524469	54
WMC3524470	14
WMC3524472	57
WMC3524473	6
WMC3524474	66
WMC3524475	60
WMC3524476	6
WMC3524477	19
WMC3524480	38
WMC3524481	49
WMC3524482	19
WMC3524484	39
WMC3524485	9
WMC3524486	7
WMC3524487	6
WMC3524488	59
WMC3524491	60
WMC3524492	6
WMC3524493	62
WMC3524494	63
WMC3524496	62
WMC3524497	6
WMC3524498	69
WMC3524500	19
WMC3524501	5
WMC3524504	6
WMC3524505	62
WMC3524507	15
WMC3524509	6
WMC3524512	63
WMC3524513	213
WMC3524516	11
WMC3524519	161
WMC3524522	11
WMC3524523	11
WMC3524524	211
WMC3524525	11
WMC3524527	133
WMC3524529	11
WMC3524537	11
WMC3524538	5
WMC3524541	92
WMC3524542	11
WMC3524543	218
WMC3524544	5
WMC3524547	5
WMC3524548	212
WMC3524549	11
WMC3524550	11
WMC3524551	11
WMC3524552	11
WMC3524553	10
WMC3524554	12
WMC3524556	169
WMC3524558	161
WMC3524559	12
WMC3524560	11
WMC3524561	5
WMC3524563	11
WMC3524564	11
WMC3524565	146
WMC3524568	5
WMC3524570	5
WMC3524571	11
WMC3524573	11
WMC3524576	78
WMC3524577	11
WMC3524581	138
WMC3524582	5
WMC3524583	141
WMC3524584	5
WMC3524586	12
WMC3524589	7
WMC3524590	11
WMC3524591	11
WMC3524592	48
WMC3524593	11
WMC3524595	11
WMC3524598	11
WMC3524601	92
WMC3524604	5
WMC3524606	11
WMC3524607	11
WMC3524611	5
WMC3524613	112
WMC3524615	11
WMC3524616	11
WMC3524618	11
WMC3524921	132
WMC3524922	203
WMC3524924	6
WMC3524925	5
WMC3524926	5
WMC3524927	11
WMC3524928	109
WMC3524930	90
WMC3524931	11
WMC3524932	6
WMC3524937	218
WMC3524940	11
WMC3524942	11
WMC3524945	95
WMC3524948	94
WMC3524949	126
WMC3524952	110
WMC3524955	5
WMC3524957	169
WMC3524958	80
WMC3524960	10
WMC3524962	100
WMC3524965	11
WMC3524966	5
WMC3524967	11
WMC3524968	5
WMC3524969	90
WMC3524970	11
WMC3524973	103
WMC3524976	137
WMC3524977	5
WMC3524980	134
WMC3524981	185
WMC3524982	5
WMC3524988	138
WMC3524989	11
WMC3524991	86
WMC3524995	11
WMC3524997	177
WMC3524999	11
WMC3525002	5
WMC3525003	158
WMC3525005	74
WMC3525007	215
WMC3525008	194
WMC3525009	11
WMC3525010	11
WMC3525011	99
WMC3525012	5
WMC3525013	163
WMC3525015	108
WMC3525017	175
WMC3525019	134
WMC3525020	110
WMC3525022	110
WMC3525023	162
WMC3525024	11
WMC3525025	11
WMC3525026	141
WMC3525027	216
WMC3525029	73
WMC3525030	206
WMC3525031	5
WMC3525032	11
WMC3525033	149
WMC3525035	130
WMC3525036	11
WMC3525037	11
WMC3525038	11
WMC3525039	111
WMC3525040	100
WMC3525041	11
WMC3525042	5
WMC3525045	11
WMC3525046	150
WMC3525331	99
WMC3525333	111
WMC3525335	5
WMC3525336	97
WMC3525337	160
WMC3525338	76
WMC3525339	119
WMC3525341	72
WMC3525343	100
WMC3525345	116
WMC3525348	8
WMC3525349	204
WMC3525350	98
WMC3525351	136
WMC3525352	113
WMC3525354	196
WMC3525356	136
